concept_id,name,sab,direct,member_mean,member_max,degree_norm,local_bg,direct_raw,raw_vs_cond_delta,member_gene_count,degree,degree_flag,in_chd_set,contributing_seeds,empirical_p,empirical_q,null_mean,null_sd,null_z,null_calibrated,signal_to_null_mean,member_mean_p,member_mean_q,member_mean_null_mean,member_mean_null_sd,member_mean_null_z
MSIGDB:M39849,WP_MAJOR_RECEPTORS_TARGETED_BY_EPINEPHRINE_AND_NOREPINEPHRINE,MSIGDB,3.262103377955535e-05,0.0008057117507183124,0.012079527616063769,8.42271470428583e-06,-0.0013888615472109418,2.7095956768181913e-06,2.991143810273716e-05,15,15,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,2.77961407564175e-07,1.6947458713714897e-07,,False,30.30174144711516,0.03596403596403597,0.8140996383807885,0.00010660725323699663,0.0002976196854017051,2.3489860777781417
C1519624,Transmembrane Transport,GO,0.00011836888190308992,0.00024387781995960971,0.012091510850216038,8.390947563895178e-06,-0.000235427188636988,5.8161301276563356e-05,6.020758062652656e-05,199,199,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,0.000999000999000999,0.008116883116883118,1.398188293484212e-06,1.919353566932916e-07,36.432887566334315,True,6.001300113152411,0.024975024975024976,0.8140996383807885,0.00010754598350666312,7.845503573162857e-05,1.7377066389886993
MSIGDB:M39857,WP_HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA,MSIGDB,7.142732823321598e-05,0.0004905883228423124,0.012082209064167905,8.303258248891095e-06,-0.0006317936547438085,5.446240807818924e-05,1.6964920155026734e-05,74,74,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,6.250735437378836e-07,1.6721363947034376e-07,,False,13.283650111374667,0.007992007992007992,0.8140996383807885,0.00013459769243397824,0.00014749093603484237,2.413644119284978
MSIGDB:M5897,HALLMARK_IL6_JAK_STAT3_SIGNALING,MSIGDB,7.674965382024242e-05,0.0002814877515579626,0.012080284288741704,8.276128013840612e-06,-0.0002935900610277675,6.893313236798234e-05,7.816521452260082e-06,86,86,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,6.548362583896739e-07,1.70247002000541e-07,,False,12.638469400263004,0.059940059940059943,0.8140996383807885,0.00010854168531127007,0.0001209235281708454,1.430210223459141
MSIGDB:M39585,WP_MONOAMINE_GPCRS,MSIGDB,4.696835824149455e-05,0.00036675317163768745,0.012080546364516508,8.176141706766853e-06,-0.0006248279099457636,1.1277210134498388e-05,3.569114810699616e-05,33,33,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,3.8511678179707375e-07,1.5964604975847263e-07,,False,21.230291935382436,,,2.981957530176014e-05,0.00010253371343918279,
C1156249,Regulation of Cell Shape,GO,0.00010311786543521622,0.00022609551674244137,0.01208157614520954,8.126826281865717e-06,-0.0002480307182989762,3.6175980234297e-05,6.694188520091922e-05,161,161,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,0.000999000999000999,0.008116883116883118,1.1467072144557078e-06,1.8932580162575142e-07,36.868292686318135,True,7.087097891612349,0.04395604395604396,0.8140996383807885,9.49509896113149e-05,8.742008357202135e-05,1.5001647421565618
MSIGDB:M14512,BIOCARTA_RACCYCD_PATHWAY,MSIGDB,4.0897407387535386e-05,0.0004661290525249937,0.012079807219832551,8.020641474015256e-06,-0.00040798518728478835,3.808303442351045e-05,2.814372964024936e-06,26,26,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,3.2396167391090434e-07,1.5661630810008328e-07,,False,24.757994910907534,0.07992007992007992,0.8140996383807885,0.0002216468526648151,0.0003044657263452779,0.802987590080746
MSIGDB:M39598,WP_DNA_IRDOUBLE_STRAND_BREAKS_DSBS_AND_CELLULAR_RESPONSE_VIA_ATM,MSIGDB,5.7877446547693735e-05,0.00043975532230688534,0.012080532556488858,7.804193300435752e-06,-0.0005001517253305547,4.216289921430276e-05,1.5714547333390977e-05,55,55,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,5.510674008411339e-07,1.806779793342302e-07,,False,14.161957844945372,0.03296703296703297,0.8140996383807885,0.00011546724466865465,0.00015490951644987966,2.0934032012368506
MSIGDB:M1088,REACTOME_METABOLISM_OF_PORPHYRINS,MSIGDB,3.898149284975269e-05,0.0004839021364156936,0.012080821982625774,7.796298569950538e-06,-0.0006723894189885986,4.2418853829444414e-06,3.4739607466808254e-05,25,25,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,4.3020070957323035e-07,1.8801598888934274e-07,,False,18.122467946844296,0.058941058941058944,0.8140996383807885,0.00015247340683561357,0.0002637098109461,1.2567933228992425
MSIGDB:M648,BIOCARTA_G1_PATHWAY,MSIGDB,4.090736284021003e-05,0.00043252579116290435,0.012079807219832551,7.730764919048614e-06,-0.0003376233520539571,3.846440631524974e-05,2.4429565249602935e-06,28,28,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,,,3.799936877198981e-07,1.6355675052819985e-07,,False,20.34445615514312,0.08591408591408592,0.8140996383807885,0.00019936843515180148,0.0002953091138710238,0.7895366077761296
C0027793,Synaptic Transmission,GO,7.21417042858186e-05,0.0001352755477921915,0.012080546364516508,7.604403327650586e-06,-0.0001526236684627236,1.927247639128711e-05,5.286922789453149e-05,90,90,False,False,C1824725|C1425267|C1425978|C2240338|C0812281,0.000999000999000999,0.008116883116883118,8.028484065341278e-07,1.8194975624437856e-07,37.381500593939904,True,9.471779810186788,0.07892107892107893,0.8140996383807885,6.67624491919974e-05,9.241864112644827e-05,0.7413341915128755
