concept_id,name,sab,direct,member_mean,member_max,degree_norm,local_bg,direct_raw,raw_vs_cond_delta,member_gene_count,degree,degree_flag,in_chd_set,contributing_seeds,empirical_p,empirical_q,null_mean,null_sd,null_z,member_mean_p,member_mean_q,member_mean_null_mean,member_mean_null_sd,member_mean_null_z
MSIGDB:M3008,NABA_ECM_GLYCOPROTEINS,MSIGDB,4.055995196021655e-05,8.317298211154062e-05,0.0005153235126613767,2.966037439242752e-06,-6.082838178200688e-05,3.3879135647502344e-05,6.680816312714206e-06,187,187,False,False,C1335872|C1414313|C1367472|C0919524|C1335280,1.0,1.0,9.072253594862363e-06,2.1059637922003896e-06,-2.8994877206505096,0.5024975024975025,1.0,8.465114727261557e-05,8.533064018508569e-06,-0.17322794694481936
MSIGDB:M27006,REACTOME_TERMINAL_PATHWAY_OF_COMPLEMENT,MSIGDB,8.372825809384036e-06,0.00025591783938770174,0.0005083112280639111,2.9602409537545974e-06,8.372825809384036e-06,1.5853575119853848e-06,6.787468297398651e-06,8,8,False,False,C1335872|C1414313|C1367472|C0919524|C1335280,0.000999000999000999,0.0012447607488929803,0.0,0.0,0.0,0.5544455544455544,1.0,0.00029394823780940925,4.738828511368612e-05,-0.8025274248787707
C0037361,Smell Perception,GO,8.371005709843148e-06,0.00019021347227289473,0.000505665193307363,2.959597451390699e-06,8.371005709843148e-06,2.4539634092921187e-06,5.91704230055103e-06,8,8,False,False,C1335872|C1414313|C1367472|C0919524|C1335280,0.000999000999000999,0.0012447607488929803,0.0,0.0,0.0,0.03196803196803197,1.0,0.00018730023319528873,1.2546340655654714e-05,0.23219830846000356
MSIGDB:M587,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,MSIGDB,3.499230148835501e-05,0.00010817509992243774,0.0005153235126613767,2.957389248562624e-06,-9.551968969097832e-05,1.9532456291880445e-05,1.5459845196474568e-05,140,140,False,False,C1335872|C1414313|C1367472|C0919524|C1335280,1.0,1.0,8.437503906195829e-06,2.2665310399677303e-06,-2.417842315413967,0.9500499500499501,1.0,0.00012811090205478597,1.2450559938068168e-05,-1.601197233820271
MSIGDB:M27640,REACTOME_KERATINIZATION,MSIGDB,4.3322930110334146e-05,4.310913871031868e-05,0.0005081439696024239,2.9545993104522824e-06,4.3322930110334146e-05,0.00013745645200960885,-9.413352189927471e-05,215,215,True,False,C1335872|C1414313|C1367472|C0919524|C1335280,0.000999000999000999,0.0012447607488929803,0.0,0.0,0.0,0.000999000999000999,0.5648101898101898,3.324195988249436e-05,3.740293763595588e-06,2.638075897637218
MSIGDB:M5485,REACTOME_MUSCLE_CONTRACTION,MSIGDB,4.050385250130301e-05,8.534996442716444e-05,0.0005085990671544479,2.9540470503672695e-06,-4.839646658746663e-05,3.723670200930555e-05,3.267150491997459e-06,188,188,False,False,C1335872|C1414313|C1367472|C0919524|C1335280,1.0,1.0,1.130401643368536e-05,2.358964222560717e-06,-3.5396761440722413,0.7792207792207793,1.0,9.189618248859521e-05,7.490817719190838e-06,-0.8738989929844263
MSIGDB:M39864,WP_NEPHROTIC_SYNDROME,MSIGDB,1.946931013020493e-05,0.00020881374474054283,0.0005101780982704734,2.9351089376797814e-06,-0.00018696032605383664,6.972529790488982e-06,1.2496780339715947e-05,44,44,False,False,C1335872|C1414313|C1367472|C0919524|C1335280,0.6933066933066933,0.8579551775174209,4.149365287130239e-06,2.0587187037974646e-06,-0.5898116858853368,0.12887112887112886,1.0,0.00018594442290030544,2.310629639549383e-05,0.989744156692171
MSIGDB:M16932,CHIANG_LIVER_CANCER_SUBCLASS_PROLIFERATION_DN,MSIGDB,3.8813237089296095e-05,7.721453602123298e-05,0.0005104859717340493,2.9340049404475984e-06,3.8813237089296095e-05,4.5005133815823806e-05,-6.191896726527711e-06,175,175,False,False,C1335872|C1414313|C1367472|C0919524|C1335280,0.000999000999000999,0.0012447607488929803,0.0,0.0,0.0,0.13386613386613386,1.0,7.100924348319394e-05,6.987753750388427e-06,0.8880239286758076
MSIGDB:M38996,REACTOME_DEFECTS_OF_CONTACT_ACTIVATION_SYSTEM_CAS_AND_KALLIKREIN_KININ_SYSTEM_KKS,MSIGDB,1.1710771315567422e-05,0.0002557283674644289,0.0005111224246166279,2.9276928288918556e-06,1.1710771315567422e-05,2.666047333552896e-06,9.044723982014527e-06,16,16,False,False,C1335872|C1414313|C1367472|C0919524|C1335280,0.000999000999000999,0.0012447607488929803,0.0,0.0,0.0,0.3016983016983017,1.0,0.00024955537127000155,3.873399078179534e-05,0.15936896947186216
MSIGDB:M631,REACTOME_COLLAGEN_FORMATION,MSIGDB,2.7157582792465435e-05,0.00014403806329126427,0.0005136906083451558,2.8626605789595546e-06,2.7157582792465435e-05,1.1834815822385005e-05,1.532276697008043e-05,90,90,False,False,C1335872|C1414313|C1367472|C0919524|C1335280,0.000999000999000999,0.0012447607488929803,0.0,0.0,0.0,0.5884115884115884,1.0,0.0001494092719714424,1.7009114773169978e-05,-0.3157841399630399
