boot_id,seed_size,seeds,bifo_p10,bifo_enrich10,bifo_ndcg10,bifo_ap,bifo_mean_rank,rank_improvement,sf_p10,sf_ap,bifo_beats_sf_ap
92,10,"C1427605,C1416868,C1417194,C1426171,C1412459,C1415760,C1417646,C1415707,C1416918,C1425291",0.0,0.0,0.0,0.004555762235076992,2415.3,-959.5000000000002,0.0,0.004022549147656601,1
93,10,"C1414103,C1416731,C0812246,C1412070,C1413603,C1426161,C1539711,C1335192,C2829195,C1825380",0.0,0.0,0.0,0.0031606741287657295,3113.7,-1156.6499999999999,0.0,0.004041668247920358,0
94,10,"C2240335,C1823369,C1426078,C1418947,C1824414,C1538511,C1412459,C1428967,C1854259,C1416547",0.0,0.0,0.0,0.017593999511363194,1662.4,-260.95000000000005,0.0,0.01159290974770356,1
95,10,"C1416584,C1538111,C1823908,C1442757,C1412340,C1426589,C1418783,C1424736,C1416520,C1538262",0.0,0.0,0.0,0.0059164432261238345,2200.65,-329.60000000000014,0.0,0.005272433622748668,1
616,20,"C1332013,C1413413,C1419778,C1539032,C1426138,C1417015,C1420828,C1412741,C1423112,C1427481,C1537405,C1414024,C1424922,C1426943,C1427818,C1414101,C1420179,C1412459,C1415302,C1425685",0.0,0.0,0.0,0.009741456671486251,1752.0,-163.5999999999999,0.0,0.006388685607787046,1
617,20,"C1414085,C1413861,C1335580,C1418948,C1428485,C1417783,C1538511,C0812265,C1825394,C1416891,C1418829,C1413413,C2828415,C1826504,C1416912,C1826794,C1823877,C1366882,C1416724,C1418430",0.0,0.0,0.0,0.004988218702479726,2426.65,-577.9000000000001,0.0,0.007366741224956961,0
618,20,"C1334134,C0812281,C1332121,C1413458,C1537405,C1366544,C1414067,C1332775,C1367710,C1823331,C1333535,C1456375,C1427835,C1420596,C2239765,C1824636,C1417671,C1422509,C1538593,C1414812",0.0,0.0,0.0,0.012843231508906455,1706.3,-287.0999999999999,0.0,0.011951075412033203,1
619,20,"C1419906,C1428025,C1418412,C1415291,C1538917,C1415750,C1824912,C1419125,C1420489,C1823837,C1427303,C1426383,C1418426,C1419378,C1416912,C1412691,C1539926,C1422219,C1419602,C1413066",0.1,23.165,0.08514311764162098,0.03198152585225107,1306.1,-123.25,0.0,0.011070547466309814,1
620,20,"C1414168,C1824710,C1417245,C1539048,C1823844,C1415554,C1413248,C1414040,C1427704,C1415739,C1539711,C1417489,C1418729,C0242988,C1415064,C1423767,C1332774,C1413564,C1428964,C1424731",0.0,0.0,0.0,0.005021325792220095,2258.75,-564.3,0.0,0.004389676355311573,1
621,20,"C1824389,C1417489,C1426589,C1846414,C1417782,C1425650,C1419152,C1537694,C1419242,C1334123,C1415760,C1413060,C1428754,C1412071,C1423787,C1427986,C1823370,C1427826,C1414158,C1427109",0.0,0.0,0.0,0.02148681013762143,1457.8,135.0,0.2,0.051401465006421565,0
622,20,"C1415498,C1428818,C1332724,C1416956,C1424741,C1416636,C1420140,C1417508,C1538112,C1417199,C1414397,C1422829,C1412611,C1414500,C1416542,C1426196,C1422426,C1414832,C1537485,C1428184",0.0,0.0,0.0,0.00944999966024582,1849.5,-330.9000000000001,0.0,0.005874426217276837,1
