concept_id,name,sab,direct,member_mean,member_max,degree_norm,local_bg,direct_raw,raw_vs_cond_delta,member_gene_count,degree,degree_flag,in_chd_set,contributing_seeds,empirical_p,empirical_q,null_mean,null_sd,null_z,null_calibrated,signal_to_null_mean,member_mean_p,member_mean_q,member_mean_null_mean,member_mean_null_sd,member_mean_null_z
C0037361,Smell Perception,GO,6.660232067420077e-06,0.00011996529178988199,0.00047823486591946326,2.3547476295744175e-06,-0.00015318598463955583,1.8175853300010977e-06,4.842646737418979e-06,8,8,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.001998001998001998,0.021196195109238588,3.122619666023976e-07,2.0376339378865802e-07,10.023810582436958,True,7.540936397716062,0.000999000999000999,0.05773174194226825,0.00011926887177913853,4.625182168365492e-08,15.057136895206332
MSIGDB:M39791,WP_THYROID_HORMONES_PRODUCTION_AND_THEIR_PERIPHERAL_DOWNSTREAM_SIGNALLING_EFFECTS,MSIGDB,2.2116683643855003e-05,0.00010946304410580629,0.00048005959776962034,2.305823665442058e-06,-0.0001557568602698451,1.0973243569354786e-05,1.1143440074500217e-05,92,92,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,7.188888183029656e-07,1.5587733065526068e-07,10.180664760347787,True,3.2074830025667485,0.8511488511488512,1.0,0.0001274094432264788,1.4904156467947302e-05,-1.2041204183053111
MSIGDB:M27474,REACTOME_SLC_TRANSPORTER_DISORDERS,MSIGDB,2.2630791643074605e-05,0.00011814601273280986,0.00047734768312698476,2.2978087508733757e-06,-0.00016429821196999828,1.4164970960310955e-05,8.46582068276365e-06,97,97,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,7.504321033874276e-07,1.6018259919308087e-07,9.660079529742001,True,3.0619808780849556,0.5034965034965035,1.0,0.00011668072372129063,1.097615693224829e-05,0.1334974545794039
MSIGDB:M5934,HALLMARK_XENOBIOTIC_METABOLISM,MSIGDB,3.175870948819595e-05,9.800284207284287e-05,0.0004784111906345459,2.2742884244794388e-06,-0.00012807506847282372,2.614215476359487e-05,5.6165547246010845e-06,195,195,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,1.0168261989003506e-06,1.558456936246395e-07,8.068636330803825,True,2.236654038752123,0.03396603396603397,0.4520570338752157,8.133083567040977e-05,8.67649787862049e-06,1.921513338176929
C0242290,Organogenesis,GO,2.2635342972115266e-05,0.00010494502648322235,0.00047779352974411057,2.2089832857702356e-06,-0.0001334184561578057,1.4381437192224065e-05,8.253905779891201e-06,105,105,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,9.857644373180981e-07,1.8684674285485892e-07,6.5466426107428815,True,2.240883523633765,0.4115884115884116,1.0,0.00010376401162282933,1.3836606199890008e-05,0.08535437399399302
C0027793,Synaptic Transmission,GO,2.0542937848816843e-05,8.616244831049267e-05,0.0004778248265535536,2.177547056884827e-06,-0.00011861943230271332,1.6407212726776035e-05,4.135725122040809e-06,89,89,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,8.193962041134986e-07,1.7778586379451122e-07,7.639251084333167,True,2.657502006908497,0.000999000999000999,0.05773174194226825,5.962542302610303e-05,9.133075190290948e-06,2.9055958405554594
C0025519,Metabolism,GO,1.613220030586114e-05,8.711009791539629e-05,0.0004780774920476283,2.1752654454882104e-06,-8.686223124946627e-05,9.384248972783203e-06,6.7479513330779355e-06,55,55,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,8.426190541121499e-07,2.0120112706649933e-07,6.623453908066854,True,2.5815526421726154,0.003996003996003996,0.13500345808038114,5.7410091690258455e-05,1.3174692315007939e-05,2.254322568983649
MSIGDB:M39826,WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR,MSIGDB,2.0773908018428787e-05,0.00012830444974931985,0.00047800307881598977,2.15415391258837e-06,-0.00018140543742647624,2.557245648881627e-05,-4.798548470387482e-06,93,93,False,True,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,7.511993752757208e-07,1.690196757442838e-07,8.30053975156852,True,2.8676194143501617,0.003996003996003996,0.13500345808038114,0.0001256381316031052,2.5627194621227238e-06,1.0404252925937214
MSIGDB:M27472,REACTOME_CILIUM_ASSEMBLY,MSIGDB,3.00002919738172e-05,0.00010338601324183387,0.0004782068529967185,2.1538954383516305e-06,-0.00013858498416113255,3.213507986455306e-05,-2.134787890735856e-06,194,194,False,True,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,1.03290688454138e-06,1.6693770292692937e-07,6.7150112536346604,True,2.085275517655185,0.7102897102897103,1.0,0.00010700624587844401,6.563617875606079e-06,-0.5515605425576136
C0178679,Histogenic Process,GO,1.27385015021933e-05,9.588522312024557e-05,0.000477612781664321,2.1531997486888533e-06,-0.0001361534472852081,5.295486502327359e-06,7.443014999865941e-06,35,35,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,5.478229602857306e-07,1.79915430333798e-07,8.922952219410304,True,3.930466418504618,0.06593406593406594,0.6551638406842026,7.530514473630745e-05,1.848649053702959e-05,1.1132496101796574
MSIGDB:M15096,REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION,MSIGDB,9.37900789862299e-06,0.0003011815839091209,0.0004769189237124839,2.1516919800403884e-06,-0.00035622266829675664,5.278266160177364e-06,4.1007417384456265e-06,19,19,False,False,C0079419|C1334290|C1366882|C1336679|C1334291,0.000999000999000999,0.014338602573896691,4.2448571540359154e-07,1.8401877000835787e-07,9.386033090854534,True,5.068938487116363,0.9660339660339661,1.0,0.00030123481769963543,3.631133376351368e-08,-1.4660378729469918
